文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,原文链接,是否原创,文章位置,是否付费,文章发布国家,文章发布省份,阅读数,在看数,点赞数,留言数,赞赏数,视频数,音频数
2022-06-01,消息推动市,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247487035&idx=1&sn=c7e976353d15f77073ad5192994fdf8c&chksm=976ec592a0194c84dbc33c40f6f850ffe140e1c2f76b8d569e5e17627dd997761787808272ef&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1rmZZWlTiaX2LCmEDnjHQNf9UQFdic0niakEtSEjhdMLK34IKSnlzwvAK8QvPnQ9qk6p825wb8T5iaqGg/0?wx_fmt=jpeg,,是,1,否,中国,广东,0,0,0,57,0,0,0
2022-05-29,夜已深，，，，抱歉了，等我文章的大家今晚碰上公司的一些事，静不下心来复盘，因此在文章上反复写了几次，还是删掉了告个假吧，，，，休息一下，我们看好的赛道都很好，近一周也一直稳定上涨，这不是短期赛道，我会持续看好一整年,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247487016&idx=1&sn=bd6cefe086582a3bb7619667c482755d&chksm=976ec581a0194c9753691f2ece1d9e14d0733b1dc88be880995d6fb068a8776a83701d03cad1&scene=27#wechat_redirect,,,,,否,1,否,中国,广东,0,0,0,0,0,0,0
2022-05-25,经济当兴成主题,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247487014&idx=1&sn=94add79567f5f7a2c1a2bbb871bf81b2&chksm=976ec58fa0194c995333497dd7b72b3c0e2de7a9037c58722aafa21828219496d3376755e05d&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1oiaB622bYb240icaf6ggJdpWLGnTicvuLUianeJicfXLFNhBqDBWAVue2JIorEgljibViamCbn3F31vs1ibQ/0?wx_fmt=jpeg,,是,1,否,中国,广东,0,0,0,49,0,0,0
2022-05-22,下周这个雷要防一防,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247487008&idx=1&sn=5210352071233bbe015c07a132a579f4&chksm=976ec589a0194c9f2a6c34a69ef482dcd9a8295bb60b33f67b875cf505a020922a33534b2b4c&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1qAQFPICdKTgmr45p8D6qmw925Ico7ibf5y0j4T0fiadkEqThgBmWF69E7PjbyhCHfJRcTPL2miby7xw/0?wx_fmt=jpeg,,是,1,否,中国,广东,0,0,0,80,0,0,0
2022-05-15,首套房贷款利率下降,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486997&idx=1&sn=a2a271765b236d7b0f4cdde0d6e89ba1&chksm=976ec5bca0194caa40625ce723b1dc8fc9db7500c47f9317d6c5d840724be060aea48a72a759&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1on2sv4FzTZIxlCiamCPM6Rw36lZFY2GDe4icia4icxeEl2ibSRYt3e9XFlLnZ5aeDjBJgIKIx5zZcictdQ/0?wx_fmt=jpeg,,是,1,否,中国,广东,0,0,0,46,0,0,0
2022-05-11,年内最有效的反弹,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486987&idx=1&sn=f4b8af3678de94b89ed9111936cdab51&chksm=976ec5a2a0194cb4cd341c48badc3512f567543bb21be512e9377fa187381b990035e341b75b&scene=27#wechat_redirect,牵牛花，愿大家手里都有牛股,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1rf4KI7bT5iaExSLnVh4ia4X9driahgCkicOHOTgDBSpZAelmCVwpmhHr6WOYhnsU4oA0QTic3y8bFImSA/0?wx_fmt=jpeg,,是,1,否,中国,广东,0,0,0,63,0,0,0
2022-05-08,市场依旧不明朗,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486974&idx=1&sn=1f11a85a9757a14e8aa9be093e0d6690&chksm=976ec657a0194f41d5e19e22d81c1f308f63ce02800eaefba96614082a627011a3b48ca920e9&scene=27#wechat_redirect,周末纠结了两天，市场实际仍非常不明朗，很混乱，节后回来只跟大家说了句，周四周五的行情别参与，还有调整，周五的,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1oMgicZs1PcNzhxftTBefr9oRGwib3yJmib30PPUKZWbepJZap4FxLwrobHCyY4akDBgpyDPFIAJpdpw/0?wx_fmt=jpeg,,是,1,否,中国,广东,0,0,0,44,0,0,0
2022-05-04,五一后市场思考,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486968&idx=1&sn=7cc91822619b0202fcdf0b9af14afeae&chksm=976ec651a0194f4717331edd694ec022c0c386c948a1cf77c58ade2ede5664c9a8323ee58315&scene=27#wechat_redirect,大家准备上班了,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1rlibHfEpS17EllEEr3ag6WZe21ibhHhSVOIA280ibibeQnKp9q5BbtbR6ctAnhDF485TButuqojdGmmQ/0?wx_fmt=jpeg,,是,1,否,中国,广东,0,0,0,60,0,0,0
2022-04-30,国际、国内视野看投资,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486944&idx=1&sn=9385dba9b492de930606787788abb8dd&chksm=976ec649a0194f5f8095f68e1adf8c02a6f8d1782ba5557080de90c6f8f6b7d96955ab12db49&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1rCbiaeJ2IlvMqkPiaCaFWmOjmvCtcH75hicaa1asTMV1ZaQTDxqWLky7OXscoQxvbz86saeJnyj5d9w/0?wx_fmt=jpeg,,否,1,否,中国,广东,0,0,0,62,0,0,0
2022-04-27,市场一切，都是按我周日的思考走，困境反转今天反弹依旧最牛，周日提及的火电新能源，组件，动力电池，游戏等，整体表现都不错，但对于新能源来说，一定要记住，这只是反弹，对于大盘来说也要记住，这还是反弹，，，，这两天我在想办法搞点利润，所以复盘工作量大，就不给大家写文章，但五一，争取给大家2-3篇文章，主要是列及下半年的方向和一些标的展望思考，，，，五一争取，从大盘，到板块，再到如何企稳，以及这几天发生反弹的看点在于哪一些，都详细告诉大家，，，，节前很简单，有利润就减，慢慢的，接近轻仓过节，有什么事过了五一后再说,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486932&idx=1&sn=acb3158ebccc496bd13f672fb5a6a81d&chksm=976ec67da0194f6b52cb8cb86beea941b63cc480d910025bd898923bbcd8b48b9f5af4be8338&scene=27#wechat_redirect,,,,,否,1,否,中国,广东,0,0,0,0,0,0,0
2022-04-24,估值体系崩塌的后果,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486930&idx=1&sn=a41e17568e02251f0fe4816da6999d85&chksm=976ec67ba0194f6dde0d6eb42cf9b73a4e870b5b16b7db2b2836819f329a2c68a2e43ec81fc6&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1ogqIGBCYXgwtrUnJjZQQeQn25K8nwDpb00WcPYV7k8HIM0FLiaWuHia0mOOIvOWuIBgRnicjCwfcOXw/0?wx_fmt=jpeg,,否,1,否,,,0,0,0,66,0,0,0
2022-04-20,你在低谷期吗？,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486923&idx=1&sn=c7c61c5dbd05fad79bb248336c48cf90&chksm=976ec662a0194f74bf5cb8f4d7fa9ffe211311caf9aa8a3e6eb018f1bc8527341589c39dbffa&scene=27#wechat_redirect,一起走过人生的低谷,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1qD991z1icms4h1XmMA5Otiah36G5R5ZMjvtmkXj4qmnB1IfZm7WzI4Fe9ickhRiaVHxfHdhnIaiaA4ficQ/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,86,0,0,0
2022-04-17,月底变量,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486902&idx=1&sn=27d346000300172881cc6e3b5f18bbbf&chksm=976ec61fa0194f09d908dcc9f2dbdb31c09dcc55c8cb688f7cceb3f0d080f3461374cd6b7590&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1qzkbbHy3iaWPUIq3zTIA8Jxibw3I5DB0nIDlE3sr76wiaZySyEVG7yILwiblqicHZWknia7K8GZuQ5hR3Q/0?wx_fmt=jpeg,,否,1,否,,,0,0,0,62,0,0,0
2022-04-12,郭家队出手护盘，感觉有必要说说观点，，，，说明前期低点是底线，未来震荡为主，消费短线有反弹，几天大概率是有的，但很难持续，昨天是基金平仓潮，未来还有会赎回压力，寻底的过程还要继续，如果郭家队再多干预几次，有可能加速底部形成，，，，机构在白酒，这个近期抄了不少，主要以权重为主，，，，赛道进入的资金依旧有限，还要等，短期的轮动依旧会很快，追高则风险加剧，目前的情况：，，，，资金锁仓最极致的行业：煤炭，黄金，，，，游资所在的方向：旅游，酒店，消费，房地产（今天套了一堆）、基建，，，，今天把大市值的全部看了一遍，白酒类资金介入较大，个人看好黄金持续性的趋势，有可能会一直穿越，短线受大盘和轮动压制，不发表意见,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486890&idx=1&sn=c9174cc6167ad2baf3e9ec506b0193f7&chksm=976ec603a0194f156915b201395d8d889e4cb8e296f902d397d8b0833107b9e767ac4218d0eb&scene=27#wechat_redirect,,,,,否,1,否,,,0,0,0,0,0,0,0
2022-04-10,知道近期的主线是什么吗？,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486888&idx=1&sn=3c801c1b59f480c63ad830960e8d52a9&chksm=976ec601a0194f1768bb7780678deda7f297b92cabc575f2892184775892d082e6f627f8c93a&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1q4XjGNg2C6SebLw2hxPHOouibBfU731ZlJnlm9uvMNqhHbwWoy9XveJCp66Ik5PLvEablqKRsUKMQ/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,56,0,0,0
2022-04-05,反弹高度测算,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486862&idx=1&sn=bbd32495b2aa9b4b75320ca7aba63fb3&chksm=976ec627a0194f317f465ffbfb1c97178bd1d8c3239a5179fbbddc50b66864c645d23807e00f&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1pksQqeASqJbFOXDREDJ7Nb65EWdvmFDu7NlmyicYokOSYrHnXYjOltoas50hs956gZmOL33eg46mg/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,0,0,0,0
2022-03-31,对不起，我错了,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486856&idx=1&sn=44d36bcdc5dbcf39af21c098a2226dde&chksm=976ec621a0194f37a8f99f2ededa1616b8e106e66c9a078a149b87ab71c818f06375070527e1&scene=27#wechat_redirect,月盈则亏，水满则溢.,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1qnNLq9MYK54ZJYFBdfzZicd8iaZluHwHEB1JCHPY9iaiaYSDr9zLCvx1ib3AKpickmWNicAseXQf2zuYEpg/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,96,0,0,0
2022-03-30,最坏的时刻已经过去,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486849&idx=1&sn=596ed56a78655821f477a48c4de97586&chksm=976ec628a0194f3e0cb1f00902c623cda943199c8ba4e2126ba7ab18ad41525a5fcb02e4409d&scene=27#wechat_redirect,春天来了，夏天还远吗？,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1qfTX3eibfGcd9MX0micmSXnt8BeUmQDU9uD12b798wyv58dWPjkicsrc4wthHSxmjJec8xU7m7cEYMw/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,85,0,0,0
2022-03-27,笑着，活着,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486834&idx=1&sn=d67f143232aa41b9d6175311a69f256c&chksm=976ec6dba0194fcdc04a07040aaee1e30dfef9a26c937171d6cd8cfd9672df912e618e815e3a&scene=27#wechat_redirect,难到极致，但又充满希望,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1rzclzc0bqib10HKMDGPO0iboIEt8UyOB99b2joswcOD9YcTsh10deQFjIvibL1qHmJcu0xAqYIvlsjg/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,67,0,0,0
2022-03-23,做好这些事，静待赚钱,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486824&idx=1&sn=8d66ed56cca869a286858a84af6c530a&chksm=976ec6c1a0194fd7808fc7cabfecc1de420442c3c68494ee51857526d325380d3f4632700511&scene=27#wechat_redirect,静待花开，是时候撒种子了,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1ohsRnbKjQD62FmXXpZib6mGTx0jvFh3QnWWmfuNCZ4WQvJITicKl2d6CXdnW6LcIJ3GZbGjjuN39gQ/0?wx_fmt=jpeg,,否,1,否,,,0,0,0,65,0,0,0
2022-03-20,题材火热，价投纠结,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486819&idx=1&sn=b3df79b087af71a02af6d1a0ccab723a&chksm=976ec6caa0194fdc27e9b74fdffe41b5d26db8d3c5a85f7f17e2b3608a5df1f94b0297abd83e&scene=27#wechat_redirect,轻舟已过万重山,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1r3fHXicOiafPmSwO1jEehy2XW6pNtXAWNQ5jBU0K1TAQag7rhqYT5ib5OovU2PaYjChhHOJTZ5lIetw/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,52,0,0,0
2022-03-15,跌麻了,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486805&idx=1&sn=09ad8eeb60222ae97236ff8fd669c03e&chksm=976ec6fca0194feac03162d0bf4103bf7eba26fc7c9177f041f09b2192bf81f2bdf36dddc4fd&scene=27#wechat_redirect,知道大家都跌麻了，我也是,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1qzHxwjD7OS16eHpX1CYNiaWCwzjXJlMgGeSTdXgxhbkLPTfcse95bdaa8y10vc29HEARJyM83vUPw/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,93,0,0,0
2022-03-13,金融战里的你和我,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486799&idx=1&sn=9051dd61756f09ba9cb1ae36279ab0eb&chksm=976ec6e6a0194ff0b7046b282d2a25ad13a9aca5ba16de15320320d6028c6786367528a0c6eb&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1o8tSxlFMAIpX7tor9BGhjz2bUvSiaayKL1R3S7BSelL26cSF1ibyZftJ6iaUXUVbldttVwmOkFHRia5A/0?wx_fmt=jpeg,,否,1,否,,,0,0,0,0,0,0,0
2022-03-09,不经历风雨，怎么见彩虹？,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486787&idx=1&sn=ee58668324c133d4d97bdf3478463096&chksm=976ec6eaa0194ffc0fe45b5c221b6b1dd5366e98bdacd828c1fde800503ef6b7ef5d39bc3a5e&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1rrdUPbgwGGHiaILaOBhOQV1b3zzbF5wHzU4R0E5QzKHd6jMianeqp9rkjNfCQ3W7IPlRTq5aib5gNuw/0?wx_fmt=jpeg,,否,1,否,,,0,0,0,78,0,0,0
2022-03-06,超额财富就在眼前,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486776&idx=1&sn=8329a3aa32e1679e6cdfc9ba5e131787&chksm=976ec691a0194f8743e9dac21bf436dd238df0b89d5b9705885ffcb7ee8a1f0cd4664f0d6ded&scene=27#wechat_redirect,越跌越兴奋，越兴奋越勤快，越积极,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1rEIfABKlhzrqhibZCj7UHjiaia9ntsRJj00HfrXg7ySmjX6a4HeVm7pE3qfLUBbJngWtEjZunyiaFsdQ/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,70,0,0,0
2022-03-04,二月二，龙抬头,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486769&idx=1&sn=11616972b3acef76dc765e225a4ffac6&chksm=976ec698a0194f8e047b8162bed18ce4fdcd3d8b3954d5c36079537d535c393a3a2a63221ebc&scene=27#wechat_redirect,希望之花,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1qzPia8kWKdD0hrrZEicRW5ZkzibWBOeEPnW4iaLN9HHrWRbVTxOPJVLhUMjzlMgkHp1kPypmCwnm9icFw/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,80,0,0,0
2022-02-27,电力还是爆发了,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486748&idx=1&sn=381fd3990872d8b3e2aec86b492e1cc3&chksm=976ec6b5a0194fa34f83b41abd3ae8e3d5a019279cded8850e483a5990810ba6d24082401904&scene=27#wechat_redirect,趋势是一点一点凝聚成的,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1oyRZKwV82AuficRwk13QXGiavSL89SmV3MfZnXECT8HrHX4ZH8yu8hMMqYCvXJjG8FNv5RRWe0InFA/0?wx_fmt=jpeg,,否,1,否,,,0,0,0,58,0,0,0
2022-02-23,过万亿了,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486736&idx=1&sn=eadaf6aa512c6ba3b3158d5c2d4cfc0e&chksm=976ec6b9a0194faf6e7cc49029e202680bae2fcb4e580eb2716350faddb1a2c47b02cf58c826&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1qkgfHwIKUhGg5icycRRPhrr4e9aAIicooRMSA1HhB28GpfT1qxFCZe63shTzhFjcbJcEbfcS9eRc8g/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,59,0,0,0
2022-02-20,流动性继续压缩,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486731&idx=1&sn=d63201aa4146dbaf86a31b8ef8d7b09c&chksm=976ec6a2a0194fb41c9bff633fbfefefe44d4871035ce87bd689f7582e70d06241518f1ca763&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1rF4eXIicwEeEySbMRAFqPb391Yy1ib8JAs4Gz4LytYOoE7aDQWb2PeWrqJBgAHzF304naBNW4WibiclQ/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,0,0,0,0
2022-02-15,无量反弹,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486723&idx=1&sn=032f6fbdef60e2c7866349a07d63c9eb&chksm=976ec6aaa0194fbc7134e7cd16e39e05f77f54dccab0a8823087c8f8cf2032bdb17880d703d9&scene=27#wechat_redirect,弱反行情，且战且退,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1ozvvajIAkdmnkjdbMaTAobpdKhDlvVrMxQDLfaiam2Xofw6ytYyRiaeXrrqPXcevSscvgHbBbOfpiaA/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,44,0,0,0
2022-02-13,赚点懂的钱就好了,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486718&idx=1&sn=42e7f733f3aac032941bbe736bb752e6&chksm=976ec757a0194e4160f022050c502868d1d8b61f43f4fb737ab80568e565b08f00b0d7a0e2b0&scene=27#wechat_redirect,不经历风雨，怎见到彩虹？,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1rF0X1sYYEkIldZB5ZKsFz2bzmia3gdeuf0oubqTPyG4CiclyNeeu60QzvhVGZIib5bGkdldTuug6kZw/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,59,0,0,0
2022-02-11,反弹在别处持续发生着,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486703&idx=1&sn=9718c8a3266c5c9df541edb5e4caa7b5&chksm=976ec746a0194e50a2215c81a9a6457e71de4f73f7608524a78438c820e02a6a177a49328aae&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1rKvVmicrPQ4h2YQQQnlT2pyo2e0q63bqsFrBOy6SdojbKic0UzAZqnYqOoiaftW1opW9HEUfiakVrFRQ/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,0,0,0,0
2022-02-07,全球收水VS通胀,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486680&idx=1&sn=0f99bfc33658c09d01ecc7d760eec1e0&chksm=976ec771a0194e6763ed13dcc43703696e83f6ee0a84229fcb961f0a058dff5f7a1b4a632959&scene=27#wechat_redirect,好的开始,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1oTGxCoaYwbp7un2LkoJb74GaBEsbYQpNDmsClthaRgg5EhnpMhWFRiau7x1ValLl6OiaFdic3DZWjTQ/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,35,0,0,0
2022-02-06,2022年准备开盘,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486674&idx=1&sn=163521e2bc23270da508f47c1215a2c1&chksm=976ec77ba0194e6d661df33170d2dea26bd84f184b5d1980af8368084e7672a9165381cbd6e1&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1qllTrrY1hytFsZFbJhbEX33DRycMl1vMibFOicw1XAXchEOg8XXeJobyWK0TdQaQ4X81tvgtTqcWPw/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,83,0,0,0
2022-01-28,肥家了，开心快乐,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486658&idx=1&sn=166659b9f4ca58358f21cd069b9e5856&chksm=976ec76ba0194e7d5aa8cb94972eb257d78441f3551b46cfe911b8ba64761e477f512b52c377&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1qEKbbib1QFqsLM6wbayicbia0gq2jFJ6wOIOksKrk9677DERC644CqZBjibj7TNp7re1deSdrQ94yvBQ/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,100,0,0,0
2022-01-25,熊市趋势形成一半,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486649&idx=1&sn=e7b3d62e48654a90da6241eec26730cd&chksm=976ec710a0194e06ca461ca2e8064e5fcf613815d9cec9059991a652956c3c1cb82136d527c8&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1rg7a77yjh8cOyobiaJ2fzHINVrkic6xXXOruIgrsdcF5pRoQJ5MMUyyXqnWrc7iaxtUobeOULPwjiaQQ/0?wx_fmt=jpeg,,否,1,否,,,0,0,0,79,0,0,0
2022-01-21,战胜自己你就赢了,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486640&idx=1&sn=9b0aa2a6c423f39958debd6592ec082f&chksm=976ec719a0194e0fbd81d42b5af663ca89049460adc052438125cadb115dd4fec1b1b1fcdc2e&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1pwibrCL8BxlQdPDVCyT3LZpicYMKTKd82gQ8RZSFVuDncwhgryxQzqEhgBXSFAwGNtvq2tWKom4fmA/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,66,0,0,0
2022-01-16,看懂就赚钱,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486623&idx=1&sn=17a38b1d152607f77bd70b062225006a&chksm=976ec736a0194e208e5d12437e9b3a97451bc89ad077ddf090a215ea9d1336e4285f09dd1a49&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1qlaackZydDxgnSNU0LCicwSibT2Ilvjloc17RVhY79k8I0R45qectGLaR4mf7awn1Ubo8zZBk1aRfA/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,68,0,0,0
2022-01-13,手拿优质资产脸是绿的,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486599&idx=1&sn=13e1d82957c372b87ee0c6e371ffb519&chksm=976ec72ea0194e3883c176d7f8d822cffb711551459061fa9bad67746bd653a0a5e008d23c87&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1oTVLsgsfhvO6uX8fuQujdJiaws5ngpk0Ud1cBnPJPy0pX3EicHhhGVFj31ic5pibkylEoMOqFvNIJe7Q/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,48,0,0,0
2022-01-09,极致的悲观氛围,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486592&idx=1&sn=b2dd2c0faa38fc12877326558f2db345&chksm=976ec729a0194e3fa7f0dea94fe855d7d014a68de184b844653543eee58f9ed03e2d304ae2a2&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1qDMaeU5icZgHJILNtkt9ic5icBXuqoKRWggrvRkh2xMmiaH9CqBySvNhwULcfYuscglge8ibzaia8GGRXA/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,60,0,0,0
2022-01-06,亏几十亿顶得住不？,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486572&idx=1&sn=7f9866c7537480a1345f196dd4f142bd&chksm=976ec7c5a0194ed38cd719e00b713d3e7704b4e3e8f3927d4bcc16c843a8a3f43c82837b18ed&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1ria3p9ZeITTkANoMNpL8lEyXgmHF6Gweh7XK6BXPS0wetllKJUa25M0Twsib0BwNcrH4gJofbDMTBg/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,0,0,0,0
2022-01-04,今天我挨揍了,http://mp.weixin.qq.com/s?__biz=MzIwOTcyMzA3OA==&mid=2247486563&idx=1&sn=04a62be087e0aa537b9c3c30ffca380e&chksm=976ec7caa0194edc636e12800c5024adb9092a25c78d52e7e58f1fa73a8fa0c68db089acb6cd&scene=27#wechat_redirect,,海里的小龙龙,http://mmbiz.qpic.cn/mmbiz_jpg/gBibZ6icUza1rKvc1aQcOlUZhG6tLO7wh3iahicibqy8ia92Gyo3N4qcwZh9VS5tWnWevGbKnIibamyeoGAUU9rOBd6KA/0?wx_fmt=jpeg,,是,1,否,,,0,0,0,64,0,0,0
