文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,是否原创,文章位置,是否付费,文章发布国家,文章发布省份,阅读数,在看数,点赞数,留言数,赞赏数,视频数,音频数
2023-02-20 20:58:42,莫言：衣食无忧，就不存在痛苦了吗？,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247489094&idx=1&sn=ea3d9e0c69715062d18205007aed597a&chksm=cefa5997f98dd0818567584abbc4e31db40dd1e2c351a4e65d5e97dbd292125f88df44c0ceba#rd,痛苦无可避免，或许这篇文章能给你一些启发,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgyeFc5w8CwictYOM0AUGTzo7fILHJpNicIiaslQTeC5AJhFzfuBBiboP9mUGDyxF6KgNE97kGRkaCYtkg/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1704,5587,32,0,0,0
2023-02-13 21:01:40,莫言：回忆我的大学时代,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247489079&idx=1&sn=bbc68c810798f22905d8eccf1a0cd78e&chksm=cefa59e6f98dd0f0d93c9747462bdafc6252a50008a2f87d2cc7df6155d11e093d3c0ba30ba9#rd,日子过去得越久，值得回味的东西越多。,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgwM4V1mhqTicPkAL1VqYOY6Opaltsuj4hcricia7lhIffbaVBhHqR7W2SU01Z6iaat3qib3Y2iasCU6FeLw/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1105,3938,26,0,0,0
2023-02-06 20:56:09,莫言：我是如何走上作家之路的？,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247489071&idx=1&sn=9790c7a67ee14e27c6b9529224107ebc&chksm=cefa59fef98dd0e81a363ca8777ed191d48556b167febc02d71b932248ee1c9cacc913717bcd#rd,我背了两块大石头，足有四十斤，走了十几里路，找到了他的家。,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgxPWKqtgicTUzNof1XBw7VEdHHUveujzJv0bxPamUR8LuCjwxI4GGVib36gicA75iaAVYs1obibLO4thOw/0?wx_fmt=jpeg,否,1,否,中国,上海,100001,1253,4407,41,0,0,0
2023-01-30 20:59:38,莫言：秦桧的铜像,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247489059&idx=1&sn=c7551fd30be9c68753ebbe35386bf7ec&chksm=cefa59f2f98dd0e451935fe068ad39846f9c05ae017cc4c1cd596da2fdf350644cb4dd4142d8#rd,回忆两次有意义的对话,莫言、韩美林,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgz5XwVHYK5OnexuM68xMYhHjhDlHsGP1RLOfCiazXEuA3DVynBxy1TSViaEjIvBQJqdj0icTNl99jdSA/0?wx_fmt=jpeg,否,1,否,中国,上海,100001,2872,8696,20,0,0,0
2023-01-21 20:56:12,除夕夜，莫言给你送祝福！,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247489011&idx=1&sn=c267fd30a12ceeacfe9f767c619a2751&chksm=cefa5a22f98dd3343c6d5f2cbcb4c5bc7c6df8c4945483bcc0707bcab2c698d4ecebb5936cf5#rd,新年快乐！,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgwHq3wmiczhz3ic3RPicTW4uMc0boUvic2PPJZGLdLLQgHVmRFHkxbOFdTLDiaMrzGlqibpiaLVXsFr3V0TQ/0?wx_fmt=jpeg,否,1,否,中国,山东,100001,1415,5884,35,0,0,0
2023-01-16 20:55:52,莫言：小时候的年,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488974&idx=1&sn=d43b1696c8df34598b6cba6fc6de7b1f&chksm=cefa5a1ff98dd309e1c3c88f176f02082f0bad21c5c8d42a5d76f2bcb66b31cfdaaf0d5687e9#rd,好像做梦似的，一转眼就是一年。,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgzJE4roX6RUF9TTyiaQibYs8KEdwtbicTkVd8LtoFtSgGibJvHlhIh5rnaaCZkNB9bwIhpTwYRdtRqtFg/0?wx_fmt=jpeg,否,1,否,中国,山东,100001,1481,4366,26,0,0,0
2023-01-09 20:56:46,莫言：我的书单（四）,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488926&idx=1&sn=e933d417f7f93491b013909682b74f49&chksm=cefa5a4ff98dd3592139c1a178db50ca5e59a43144596e06ce41a7a2c8b3b67335a0fa1765cf#rd,,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgx5JmYvAPAKtjwYPpWW3BgF6rAslfkIHhlEDKo5sH2UuO4PIGo21dLQjtfY4ILOXctnBxRNSLdVMA/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1012,3503,36,0,0,0
2022-12-31 20:56:08,莫言的2023新年祝福来啦，请查收！,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488878&idx=1&sn=cf978ac384d5d082bc41f25e00d79329&chksm=cefa5abff98dd3a95aec18985b787b17c660c3b8006bec596ef57e440f3db8d99d7e958c31ac#rd,祝2023，新年快乐,,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgxsKz0MgVVmXEadgRo1JQLBrJibKUtpqSTT3sbgVuk9b497JwRMGZAf1e5fwntMQicRBRuQ35zaLYKw/0?wx_fmt=jpeg,否,1,否,中国,上海,100001,8463,29158,43,0,0,0
2022-12-26 20:56:49,莫言：回忆家乡的两位说书人,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488790&idx=1&sn=5c16d8873d4500ac2917062bbbc13c37&chksm=cefa5ac7f98dd3d1ad070c6c6778eade64bb56b77aa396c8d3323a2c56ad527a871659f4bcda#rd,童年的回忆,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgzS9pbqFQcUhmks79avratrgxl0CTxUm0lFhw4k4xDDon9KehkPv8ogzJltXwhaoTJDgxDLGE9icSA/0?wx_fmt=jpeg,是,1,否,中国,上海,76585,842,3206,12,0,0,0
2022-12-19 20:57:35,莫言：为什么很多书的主角是“傻子”？,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488732&idx=1&sn=54afa028b1eaafd3d6c68c9a8bd177d5&chksm=cefa5b0df98dd21b11f23203f2e8bce8bbea1d13f50c0c31b83cc3af410b94b49d3eaa78eadc#rd,文学大揭秘,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgzZdbompbmSgXdBZ28NybgHQSwffWc7CbkHyUns8ia8iccTrwVAAjfGeufOtFLqkuTv0ycnyflgsYMw/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,843,3473,30,0,0,0
2022-12-12 20:55:01,莫言：阅读的意义是什么？,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488701&idx=1&sn=533652f9f4dfa01a62624959d94fce71&chksm=cefa5b6cf98dd27afc369c4d7c478139f38378622fe70a8f31b93bf01099520637c629abd9e1#rd,关于阅读的话题，是说不尽的。,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgygR5trce5SJNfF7gPial7oBhGtjGToeLk3kLibBA2NiaKQwoT5d402UcMu0ZpOcDvjT0mRibwBLkm9mw/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1496,5092,23,0,0,0
2022-11-21 20:56:48,莫言讲民间奇谈：奇遇,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488655&idx=1&sn=5ece22878634d0bcad9b1cd1e3a0dddc&chksm=cefa5b5ef98dd248edfebdc919d9b612b578fcdc6ddaf84bc3f3f48503c4294674329930be14#rd,一场惊心动魄的奇遇,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgxSAtV9ib5dLcXn4lQQxhVpIo0jesibek2tvNcy6Oa4v9BVV0w1oaMBunXfibhvUIuBdaRWFaNo7OXoA/0?wx_fmt=jpeg,否,1,否,中国,上海,100001,1162,3508,41,0,0,0
2022-11-14 20:58:05,莫言：我做了一个有趣的梦……,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488619&idx=1&sn=1f1c82598ce3f94c4e10536c2930836c&chksm=cefa5bbaf98dd2ace9952fa36c83206a3d281887882e03e039f64b16fd681489ad7384f842e8#rd,在梦里见到了祖师爷,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgyXfEw9zRoRwueQ36WusUibz9Ruk1FBGHzl9L0Qt03LEQbWUibCOmlzZ975D2Df8Km2UhBJnVIs0jRw/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1365,4994,30,0,0,0
2022-11-07 20:55:52,莫言：我的书单（三）,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488591&idx=1&sn=71a48a1df46331e377c6f903ae9bcab5&chksm=cefa5b9ef98dd28836a9edd21e28d7dc78ec64dfe21dc6b44d63af08ff99f5e023964c7ccb86#rd,永远不停止阅读,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgxqgicSrOBGz0bCUrB5Vs6QEaXPrjDGGayMPNdCHzh1ZkHia52SCqTBbLrsH4InkHYjMZP7MfiaEvzVg/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1120,3840,29,0,0,0
2022-10-24 20:57:57,莫言：回忆我童年看电影的经历,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488570&idx=1&sn=fa6248c56010b719b79620663d3aa78a&chksm=cefa5bebf98dd2fdea41e4bd2b8b252e1b16f30cba6b960b111d0623f7fe1cec9e82c29a99ad#rd,当初，做梦也没想到我会和电影产生缘分,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgxBXGfU35YB2PZTQyEfJQ5C975Nicm0m5n6mNhfiaVOia7rIQLJwuvUeknAQI7X1Wog66hxuDWVc2mow/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1067,3415,31,0,0,0
2022-10-17 20:55:57,莫言：坚持阅读，给我带来的影响,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488562&idx=1&sn=782af876a4cd23f8799f76d5394ce850&chksm=cefa5be3f98dd2f516fbea1c74cb089baaee5deeb3982619d7edd927e835c3bedc09ecf028c4#rd,阅读的力量,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgyTL9oibWyuibKwGOiakk3Kia11hV2VGiaKQTec7zCGu5KQuYKzPFBokeBchtUFvTe6EOiboXlFPMjKundQ/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1299,4730,28,0,0,0
2022-10-17 20:55:57,【莫言和你聊聊天】《红楼梦》到底伟大在哪儿？,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488562&idx=2&sn=b65b5b2ef092fdc05ffef759c25fe5bc&chksm=cefa5be3f98dd2f5d5e1e33ee2fe024bc36a3e5892e8cff32614219c8d24c38defbfe2188b69#rd,读人情世故，读人心微妙,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgy1zD1A4Cwxm9kmTbf6Dvs7eN0m0VxoGzjekticSzTOcic0QJBX71qicA8icPbg2SfYneia3ZUMDOUibBHw/0?wx_fmt=jpeg,是,2,否,中国,上海,69907,480,1650,24,0,0,1
2022-10-06 20:59:04,莫言：影响过我的10位诺奖作家,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488541&idx=1&sn=24b90515bb490e72e1a7d7d90aac2a7c&chksm=cefa5bccf98dd2da35c43771cdf0e446504db61ba8373419f722d29c6ceabf107539dc0c8807#rd,推荐10位诺奖作家,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgwNhFrUFdCcSiaoM3dexGlrvzgyvla4CM0vgZwjqxvmA4pylkGib2micvQMXrMuAapm0T6CJKwoDaXOw/0?wx_fmt=jpeg,否,1,否,中国,山东,100001,1764,4846,30,0,0,0
2022-10-03 20:56:16,莫言：我的尴尬瞬间,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488487&idx=1&sn=f175512a60bb85defcf69068d7b58744&chksm=cefa5c36f98dd52062d3ebdc48ae8c7b649baf1336aee403c993c6cefc2fc39e739aba50770a#rd,,,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgxkeNRQiaS6bic9hfhaicYUeMmzgdHNAqLmuJGegaP8BT0dTHYdFvNSpCfowyfznWBPkCCpooA3r1AIA/0?wx_fmt=jpeg,否,1,否,中国,山东,100001,1316,5201,29,0,0,0
2022-09-26 20:54:53,莫言：国庆假期读什么？分享我的书单,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488460&idx=1&sn=ecf487475a030d6be879badcf7c87a30&chksm=cefa5c1df98dd50bbacb75349d442bb452e847b88150441faf4f4afe02c0a3a27d493dfc2262#rd,我读过的5本经典好书,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgzjicOb6VfO3HNfcGYlF2kpT3vMduuIad5gu6jqSQjibicFjunuh2EgxFBxRTsSy3hzvAV0CvaiaImpwg/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1297,4190,30,0,0,0
2022-09-12 21:00:37,莫言：又逢中秋，怀念故乡,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488410&idx=1&sn=79548d0e285da7245a466b33c452bb39&chksm=cefa5c4bf98dd55d24c984d063d29296acdd4e09ce9ce93443f27c72fa9178ff5c0e67ff4477#rd,故乡对我来说是一种精神的寄托,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgx1NlQaUdGc37NKXslVGFicyOtLTPZsnias8VKLaT3fIsbuia3qofQsRR3S4TEgOJWyt2MWPGr0mHM9Q/0?wx_fmt=jpeg,是,1,否,中国,上海,99166,1223,3473,36,0,0,0
2022-09-12 21:00:37,【莫言和你聊聊天】写书把自己写哭了......,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488410&idx=2&sn=230b9203ec6835b1d80e8e5d83945396&chksm=cefa5c4bf98dd55dd6984077e9e7078e72e62e54cc6f3d129e559256931b8ea03a7143431d99#rd,,,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgx1NlQaUdGc37NKXslVGFicy7CoNYXU4f8j2F0VZV2iclYQAicG2QtBUn2O6NHPw3yKPLBRdaYXZsqkg/0?wx_fmt=jpeg,否,2,否,中国,上海,57479,458,1593,16,0,0,1
2022-09-05 20:57:05,莫言：我很庆幸曾遇到这样的老师,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488375&idx=1&sn=898ebc350163a74c4c0299ca1d9f63ea&chksm=cefa5ca6f98dd5b0f40b22cfd313cf443aaac305e780d82708599c8ee83098cb94dd9a04c92f#rd,预祝教师节快乐,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgwT0prrCfnYRObN3htkkW0UyGKULNXKss7EtOcjNficTwkLVGsaSFbtRbY77CibcbEbiaj2v9ibf5XJEg/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1903,6297,39,0,0,0
2022-08-29 20:58:47,莫言：开学季，回忆我的大学时代,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488318&idx=1&sn=fb44515d2ad4045dc92d5f8dc6de9336&chksm=cefa5ceff98dd5f934e2b9061af56274cf2eae79e14513d9e8bd6e5d8cc19c2dced0729421e1#rd,回忆大学,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgxIGPoNYRD7I6iaxDWtawuX7IVicYHcknIIn4ibb060SDynKnAUeXTTBDEK1UyEEiaWNWCcWkFSVwWKaQ/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1134,3824,28,0,0,0
2022-08-29 20:58:47,【莫言和你聊聊天】什么样的小说，我写不出来？,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488318&idx=2&sn=5edcb57e565490f70869719909602f09&chksm=cefa5ceff98dd5f9fe8b1e3ada633eaeaf77fe148c3e55dc9254d426d7a5d91fa8770069b484#rd,因为作家各有局限，就有了各种各样风格的作品。,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgwIon24O3yceI7muf0ADAHaIyQkqdDFU0gRemJdCzdBvmbZEB9AdYNcfSFk5Eub4Gau9pl5txbpVQ/0?wx_fmt=jpeg,是,2,否,中国,上海,43551,317,1325,9,0,0,1
2022-08-15 20:56:14,莫言：我眼中的项羽和刘邦,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488258&idx=1&sn=599e3d2a237b025b1ba28f92d36167ef&chksm=cefa5cd3f98dd5c51f22e9693a9f6a8f9e4a5a6fc5ee704e3f954d4e6c010ef74011118fb3be#rd,失败者就不能成为英雄吗？,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgxKggqmicZ5LdlsC70xOSDoA2RalHQLllmQ2WBNpXSSTQI4FgR9qNnAVCvnmsJUHrC6S3lUrwAAnMg/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1730,4823,40,0,0,0
2022-08-08 21:02:39,莫言：开公众号一年，都发生了哪些趣事？,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488180&idx=1&sn=38e647d13b0ae2e82a8532b5049ce3f9&chksm=cefa5d65f98dd473d302d099234374fccc08572410eb30a10a2693442be4414cd1f746b7f834#rd,开公众号一周年啦,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgy2vEpS2PXu50NPDVTiaicGYUuINvUzX411VskBl2FyLJgTkgPicmibhIEMkrrZ0rBRicGafO7DDE5g6Tw/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1096,4322,32,0,0,0
2022-08-08 21:02:39,【莫言和你聊聊天】最近，最让我激动的一件事,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488180&idx=2&sn=2fd3b46ac419b730c6aa2c96ec69d48e&chksm=cefa5d65f98dd4730b19b500efe59bdaa0a86ec7558dc5c04d3f1bddb360a5327c46be948f21#rd,话剧《红高粱家族》谢幕演讲,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgy2vEpS2PXu50NPDVTiaicGYUcF5wTuSVKVOUFicBUsm9vz8xsayuzUy9oSMMx8bf12GvqMBQG9LJYNQ/0?wx_fmt=jpeg,否,2,否,中国,上海,67406,502,1669,18,0,0,0
2022-08-01 20:56:57,莫言：我最近的新爱好(文末有彩蛋),http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488119&idx=1&sn=edf83591d3695b3a2a5d0762c55fd00a&chksm=cefa5da6f98dd4b0cad63276cd181f3e7b4574ba7924c7eaaf3e4c84c4a806214cf5cefe90db#rd,玩儿这个事情也充满哲理,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgwqLWOXwupN1Q6UVwkL9Lvs2yn83kuRxLicbAavXk1XymJZHvPToUzJ2Af0Yy6IkdG7p6hVVNMoYVg/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1572,5919,38,0,0,1
2022-07-25 20:56:37,莫言：我的书单,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488056&idx=1&sn=945f6ff3ab1ed91c79be60c462c5ef99&chksm=cefa5de9f98dd4ffba84fd8f3eafe092ea09745438bdfd6cf83aac9093836bc507b9df0d7472#rd,一起阅读经典,莫言,http://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgyDNFxhNuklJjz86mVRtdwI28yykgfbwATA6EF8AWk8U6kZtJ37icW14LYw8Dz8iaHNU0py9yFYkkZw/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1476,4877,23,0,0,0
2022-07-25 20:56:37,【莫言和你聊聊天】50岁，我开始自学书法,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488056&idx=2&sn=5a0687d9e861d2a8a6c804c084b600d2&chksm=cefa5de9f98dd4ffc92ea77f66b4a62c4a9069824b3e31f26e5785916b21cf35f9daaee48fc7#rd,50岁开始，我拿起笔开始写毛笔字,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgxud7Gu0jxq7tUu7nDOGDlydctZjxcJa16iaicMgR25g7V23rc4q9kkxKyunVIpD1G25ldKRcQI4xXQ/0?wx_fmt=jpeg,是,2,否,中国,上海,71174,475,1915,19,0,0,1
2022-07-18 20:56:31,莫言：当作家是一种什么体验？,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488024&idx=1&sn=4bdf7ea2810884541edf83cb1edb6f00&chksm=cefa5dc9f98dd4dffe23ec0073967f8e515890a9a784c2e0dc21ccfc0f27579c9ae29a653fc7#rd,痛并快乐着。,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgxB8jKj9hnjLpBwe4RXOygWCwMfSsBOkN2uBDx4BsMHrFnxA5ibsWjQ3gkA4wNO0nJqXden9NKqerQ/0?wx_fmt=jpeg,是,1,否,中国,上海,96489,1064,4096,21,0,0,0
2022-07-18 20:56:31,【莫言和你聊聊天】哥也不是当年的哥了,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488024&idx=2&sn=74daa55ce03a886b8e9bc1b332cc990f&chksm=cefa5dc9f98dd4df746d5672fbe5414060151249f6dab2de103da283fe1f4efdcb9f2c37c40a#rd,读书如同写书，没有一个重复的。,莫言,https://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgwGyuOhTSkuahu9ib8LRKJLWVJcjCPl6NqkeJxZdjVT4PysoWyibWicSdVerp4Ek9zGVyX2UY7icwLVyw/0?wx_fmt=jpeg,是,2,否,中国,上海,66751,514,1864,16,0,0,1
2022-07-11 20:55:44,莫言：这些作品真不是我写的,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488015&idx=1&sn=82bf87e87483872668d53422f4bb6efe&chksm=cefa5ddef98dd4c8b63fa35021798e99719f3517f9bb4efa684dc6b99aab1aad7f7ad2c9a04b#rd,在线“打假”,莫言,http://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgyZP7MENElf0iaZCPFfp5ozLiaricbgHBVpZyMv6oZmXLpC1ZmavA2ToDhwuEBglp8Wa09CQdjbW4g1g/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1959,5666,32,0,0,0
2022-07-11 20:55:44,【莫言和你聊聊天】我的写作习惯,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247488015&idx=2&sn=693cfa99fbca3aa791fa511c24b5c51d&chksm=cefa5ddef98dd4c832351048f7de6ae5385bd2e5dced41ee366f5becb1ddc27e08b2ab212efa#rd,其实是......,,http://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgyZP7MENElf0iaZCPFfp5ozLKxIIKyyHcttYjnKoYzTrsmd57OHvM2Baq84l4O66m4F3adsNakIyEg/0?wx_fmt=jpeg,否,2,否,中国,上海,55538,291,1062,22,0,0,1
2022-07-04 20:57:30,莫言：在故乡的一天,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247487946&idx=1&sn=2de780302530740beb1ced3edb64a2b6&chksm=cefa5e1bf98dd70da5dd06c5265df97f5177fd43721e7bd2e01d14bdd0ab629c0d990f00619c#rd,麦浪滚滚，丰收在望。,莫言,http://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgxAdhVUR0icae0QX3rgqO42A752lQwUNe6sQlt6Xo8O6qd4PW2g5n80TgfExbsEEoxbvqJFCwZ04XA/0?wx_fmt=jpeg,否,1,否,中国,山东,100001,1862,5966,37,0,0,0
2022-06-27 20:57:32,莫言：你一定想不到，我竟然这样寻找灵感,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247487816&idx=1&sn=b1cd9e742e283fc653aea40fd04ec097&chksm=cefa5e99f98dd78f310994b1135f305918c8f6a6d052f6e3e0e02ffd58c0d699a63adc2780f7#rd,深入到生活里去,莫言,http://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgxnuuzvsLk4LEgTd6Ncg1hkGly160aDCk27QX0OK9cArT0yZImw75icGxuec92DxjozNeIr9TULnJA/0?wx_fmt=jpeg,否,1,否,中国,上海,100001,2505,7070,32,0,0,0
2022-06-27 20:57:32,【莫言和你聊聊天】我失眠时都在做什么？,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247487816&idx=2&sn=fa147f8cb38d4b7558cb1c102602ff35&chksm=cefa5e99f98dd78f96626b17ccb834ce45f4faf316afdae03f1cb1a734d60d476f6b7b979bcc#rd,我也是“失眠患者”的一员,莫言,http://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgxnuuzvsLk4LEgTd6Ncg1hklIxUcj0rwG1ic3zA82lFGT18jwrBiaQCjWPkvY52KNGRO55g8dicLCFew/0?wx_fmt=jpeg,是,2,否,中国,上海,73635,772,2842,19,0,0,1
2022-06-20 20:58:54,莫言：惜别老友,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247487767&idx=1&sn=60787aafb082a02808619d6bf234615c&chksm=cefa5ec6f98dd7d099c1c2bfeef02dfb4beb9985f290acce592f91322259069649a535409c12#rd,天上有剧场，人间留知音。,莫言,http://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgzqdcNwcvuQvexSoCicGBkVDw377VIDE0R7BojFlqHnfC1Z4TYrLMTnUMr1PsfXUg1QzL81H9vAupw/0?wx_fmt=jpeg,是,1,否,中国,上海,100001,1502,4695,26,0,0,1
2022-06-20 20:58:54,【莫言和你聊聊天】我平时都会看哪些书？,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247487767&idx=2&sn=fb41a4688d9f7cc60db4248d46a5c451&chksm=cefa5ec6f98dd7d0265692e0636f22a385e8c78edcd9c19bf3530b027b116790b1426b2bb97b#rd,我也会读一些孩子读的书,莫言,http://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgw6uACBSyALtVWtlj5IaC7w8JkPZXf2dic9g36iafKTQjXf3Ao7eXYLoX6KrWAOYW9VhpTLtL2bBEBg/0?wx_fmt=jpeg,是,2,否,中国,上海,67560,392,1376,14,0,0,1
2022-06-13 20:58:06,莫言：父亲节将至，写给父亲的诗,http://mp.weixin.qq.com/s?__biz=Mzg3MTY2ODQxNA==&mid=2247487659&idx=1&sn=6573e28cb196e0c117ca0872721dbecd&chksm=cefa5f7af98dd66c1354f4f64e49aaa276b0b8b553f27dec788ad4bae232212afa83a5685ecc#rd,父爱如山,莫言、王振,http://mmbiz.qpic.cn/mmbiz_jpg/1rkoZ5tjJgxQJ2CDBEcaUeE2QaHGCwsGn8LleT4Siac2ZGLKfHHcoGRoYeWvtwvnHd2rbRamQTh5rVJOcHiaiamHg/0?wx_fmt=jpeg,否,1,否,中国,上海,100001,2138,5964,41,0,0,1
