文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,原文链接,是否原创,文章位置,是否付费,文章发布国家,文章发布省份,阅读数,在看数,点赞数,留言数,赞赏数
2022-05-12,视频分享：4个指标，看懂主动基金的投资风格,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057640&idx=2&sn=a417b6f61011da35f5b5ccb72a3eafd3&chksm=808a7066b7fdf970aad7173f2ed044dd2c13b290430921cb5058d3dc776d23375c6e362ff6f0&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gVV3pdX5DRMPKCMn5MYZw3v7dn7oN7ohqibGL0lxAOKf9zesCzEzjkGerwibhUZAW2n9sByRrxibNKQ/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/jindingbaoZhuDong,否,2,否,中国,北京,9244,14,54,0,0
2022-05-12,每日钉一下（私募基金能用什么品种，进行套利呢？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057640&idx=3&sn=e0db8252417fe71ce0f043de2c4e9748&chksm=808a7066b7fdf9708dc325c6e48ffacf6fa6f45e36318438deb8d07ce1a19210ea1b14dd003c&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gNlElzyBwic6pGGiaU6fSmTibUOZGhSSvdhsYwM5To7UzZd0iaKZBUDWicCaE6lgl6dHz3thQNDhScPibw/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,3,否,中国,北京,3399,20,45,3,0
2022-05-12,［5月12日］指数估值数据(美股波动，出现投资机会了么？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057640&idx=1&sn=c6a7248ca72286f20815e79290ca1765&chksm=808a7066b7fdf970a5bf63523d2a61fc37a33d54038684cda0af5518b525ff1af60dc5b5e948&scene=27#wechat_redirect,提供主要市场指数的近期估值，盈利收益率，市盈率，市净率，股息率,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0hZVYNx3WfW1cV40YXeQiaE1ic1rZF5oWWH8WMz2RUtDsRJsibGp4DNias0LvXvpdDNu2IPdibmKuOTHTA/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,78820,184,589,6,0
2022-05-11,5星级，大家关心的问题都有啥？,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057631&idx=2&sn=c2f1e4ad0a1c982a4fad49662860f794&chksm=808a7051b7fdf947c5d24a0992d958084d560a4eb0b9fc179152b7fe34aae00c443d35307e33&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/BnW6o5VpTOXZyia7eafiaBQoogb3Nq9BLWPI1bmRjgJuubMzPeUyVNl40lljNxE6GRnJV2rsjEoGvtbfDonrIydQ/0?wx_fmt=jpeg&amp;random=0.2428490744930869,https://danjuanfunds.com/activity/warband-team/lsdTG,是,2,否,中国,北京,27610,127,434,1,0
2022-05-11,每日钉一下（私募证券基金，有什么特点呢？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057631&idx=3&sn=d4102c54cde95ce57c8f3deb37ecf57b&chksm=808a7051b7fdf94763de2319aa3724037e9bd98a40376af1f04ff170c5f55a7ccd8d5a535226&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gNlElzyBwic6pGGiaU6fSmTibUOZGhSSvdhsYwM5To7UzZd0iaKZBUDWicCaE6lgl6dHz3thQNDhScPibw/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,3,否,中国,北京,3532,17,40,0,0
2022-05-11,［5月11日］指数估值数据(上涨了，还在5星级吗？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057631&idx=1&sn=92b851ae5337a6209dd31c0620bfc76a&chksm=808a7051b7fdf947564663191eb19c6a306c46b76af8048da3ede4438d6472bdb73002e884e3&scene=27#wechat_redirect,提供主要市场指数的近期估值，盈利收益率，市盈率，市净率，股息率,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0hZVYNx3WfW1cV40YXeQiaE1ic1rZF5oWWH8WMz2RUtDsRJsibGp4DNias0LvXvpdDNu2IPdibmKuOTHTA/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,94294,245,835,12,0
2022-05-10,视频分享：指数长生的秘密是什么？,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057593&idx=2&sn=ff9dbc596a3212129b747cf73ea93f01&chksm=808a7037b7fdf9211931bc6641155725ce6230cf92a423e3e1f66a84f1e6e2b0b82b3205c309&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gVV3pdX5DRMPKCMn5MYZw3v7dn7oN7ohqibGL0lxAOKf9zesCzEzjkGerwibhUZAW2n9sByRrxibNKQ/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/jindingbaoZhuDong,否,2,否,中国,北京,7131,22,54,0,0
2022-05-10,主动基金和指数基金，谁的收益更高呢？,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057593&idx=3&sn=35720c61761a9a09ab0acbe2e014da60&chksm=808a7037b7fdf921fea6e0d2cad765fc07a5ea831d69bd477db379b98de4b4c673344c5de4a7&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/BnW6o5VpTOX9zEVHiaVibZF4PoBXNmxPia1miaVv7LbmAPz6ccxUKyZBeDBDzmibkicP3SWhBVlH1AQME5tyokl3QLsQ/0?wx_fmt=jpeg&amp;random=0.512342857276586,https://danjuanfunds.com/activity/warband-team/lsdTG,是,3,否,中国,北京,11947,82,243,3,0
2022-05-10,每日钉一下（私募基金，有哪些分类呢？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057593&idx=4&sn=7ac4c62e33e169102b61cd8b3592b66d&chksm=808a7037b7fdf9215d79dbfabe311280618eeaa410224fc691f409374dc6f7f24420a959938c&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gNlElzyBwic6pGGiaU6fSmTibUOZGhSSvdhsYwM5To7UzZd0iaKZBUDWicCaE6lgl6dHz3thQNDhScPibw/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,4,否,中国,北京,2947,17,36,3,0
2022-05-10,［5月10日］指数估值数据(螺丝钉定投实盘第216期：投顾组合发车）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057593&idx=1&sn=60cbe800be9e156f186f2b9baa420c51&chksm=808a7037b7fdf921e53ad9f5bcc99d2dfa4af55d184cf28054deb4cb09fed110c075a75137dd&scene=27#wechat_redirect,提供主要市场指数的近期估值，盈利收益率，市盈率，市净率，股息率,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0hZVYNx3WfW1cV40YXeQiaE1ic1rZF5oWWH8WMz2RUtDsRJsibGp4DNias0LvXvpdDNu2IPdibmKuOTHTA/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,100001,215,673,17,0
2022-05-09,5年才遇一次的5星级，我们该如何投资？,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057583&idx=2&sn=6838975e10951bbce46ecf52e37fa0d5&chksm=808a7021b7fdf9374bec652245b4b56181958d82836d16698b6f6e318680b6e5a67e29ec5e81&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/BnW6o5VpTOU89qra7ibPMqxibkvfotIrKsLnUpwlqKanfMx3GuicZqTibDnXHQZztmLyXXVFnRdLTj0d289ZmCPaew/0?wx_fmt=jpeg&amp;random=0.10391423097249808,https://danjuanfunds.com/activity/warband-team/lsdTG,是,2,否,中国,北京,75492,230,884,20,0
2022-05-09,三个锦囊送父母，不一样的节日礼物,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057583&idx=3&sn=ad8c8ce04bc8cd01c4bfc0611c110591&chksm=808a7021b7fdf937b206a5ba1ce3aa85d22ffa27e657039a845efefd967344c3d2e5bf81359d&scene=27#wechat_redirect,,钉大保,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jkzttqx4ImdImtd3eOBY2PXZmOuxyawjvHiafAGOgmACSe62K5IWq4TCkPP09TOBgdWpwiapSuY1Pg/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/4kf9uc,否,3,否,中国,北京,3151,8,29,1,0
2022-05-09,每日钉一下（哪种私募基金，更适合普通投资者呢？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057583&idx=4&sn=b4f7404c1b26bd0c6a26703cf8534dff&chksm=808a7021b7fdf937f4b68bd3413f4b819ad1f50ca28543d79eb1a82cde30bca60a546cbae3f7&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gNlElzyBwic6pGGiaU6fSmTibUOZGhSSvdhsYwM5To7UzZd0iaKZBUDWicCaE6lgl6dHz3thQNDhScPibw/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,4,否,中国,北京,3392,21,39,9,0
2022-05-09,［5月9日］指数估值数据(一季度财报更新，盈利增长情况如何？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057583&idx=1&sn=832ef062b334b96c3126724ff630f588&chksm=808a7021b7fdf937b2741ca1a664384fae23750f0ae106eceac146839f008139b02fb3f5eee3&scene=27#wechat_redirect,提供主要市场指数的近期估值，盈利收益率，市盈率，市净率，股息率,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0hZVYNx3WfW1cV40YXeQiaE1ic1rZF5oWWH8WMz2RUtDsRJsibGp4DNias0LvXvpdDNu2IPdibmKuOTHTA/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,83923,207,592,10,0
2022-05-08,私募基金的清盘线，对投资有啥影响呢？（免费课程福利）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057570&idx=2&sn=015da0b5a60b5ee333f8e50eddd66077&chksm=808a702cb7fdf93a16ed61223dccd0f67559cd5f0b341d0b92752f46fbe752bf71aa2db84b98&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0iaUcRC4s4ibMVAcr4ZMjpGEuBmepvBIj33IvU4mMOdJCxpria98jibLFLwk2SJWMZQcweIa9AwuiahtEw/0?wx_fmt=jpeg,https://appp29xznpd3302.h5.xiaoeknow.com/v1/course/column/p_62368b71e4b0f7cb7c742f52?type=3,是,2,否,中国,北京,10878,26,87,0,0
2022-05-08,每日钉一下（投顾组合，会不会频繁调仓呢？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057570&idx=3&sn=2f4f2060af91e7de8a2a5565b2688932&chksm=808a702cb7fdf93af429e666f7010e2a4e036024d6f0c7990e800f89fb06ba732ac2b02f5b3c&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gNlElzyBwic6pGGiaU6fSmTibUOZGhSSvdhsYwM5To7UzZd0iaKZBUDWicCaE6lgl6dHz3thQNDhScPibw/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,否,3,否,中国,北京,7096,16,32,4,0
2022-05-08,三个锦囊送父母，不一样的节日礼物,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057570&idx=1&sn=1811f390bc0728a928e583462f489988&chksm=808a702cb7fdf93af5953bf9000182f4c9691e5de56675ec1dac99d09c201ffe515baf477b65&scene=27#wechat_redirect,,钉大保,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jkzttqx4ImdImtd3eOBY2PXZmOuxyawjvHiafAGOgmACSe62K5IWq4TCkPP09TOBgdWpwiapSuY1Pg/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/4kf9uc,否,1,否,中国,北京,26660,67,206,6,0
2022-05-07,增额终身寿险，如何帮我们做好养老规划？（免费课程福利）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057551&idx=2&sn=d2cf99b3e187bd4b099f0cc6daaf2ce0&chksm=808a7001b7fdf9172fe234727675074769ecdfe8054e75580757b6dfeb3df693a836b45484a3&scene=27#wechat_redirect,,钉大保,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0iaUcRC4s4ibMVAcr4ZMjpGEugGgdM0KqOjiaJEgIVgWib1PlmLN9pScsGQIic5VqOzJaoS2SJIYeIyvPQ/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/1dR0va,否,2,否,中国,北京,8583,29,76,0,0
2022-05-07,每日钉一下（私募基金，可以在哪里买到呢？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057551&idx=3&sn=bd735d798d978f794459e3101a9fbb71&chksm=808a7001b7fdf9173aa4763525ae3ffd4db20a8e1aee4beeb053686c1fbfa0613a74e0ae084f&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gNlElzyBwic6pGGiaU6fSmTibUOZGhSSvdhsYwM5To7UzZd0iaKZBUDWicCaE6lgl6dHz3thQNDhScPibw/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,3,否,中国,北京,4476,16,44,8,0
2022-05-07,躺着也能长期收租，房地产信托基金（REITs），该如何投资？，螺丝钉带你读书,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057551&idx=1&sn=9d052b981c2ebbbaf548eec0370c99cc&chksm=808a7001b7fdf9171f9d162ea7b98239343763025862c3a6014e7520d17242f9e656a2a2ecbd&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/BnW6o5VpTOXz72FWp0qAAbVMqcDfhMicH1GHIR3kHqLRStO0HSjMctwh1RBNm0nfY78WLwibOhTj26mPLmSBdxdA/0?wx_fmt=jpeg&amp;random=0.4713784881376415,https://m.ximalaya.com/shangye/13285886/,是,1,否,中国,北京,45351,93,344,7,0
2022-05-06,视频分享：投顾组合，为何要分散投资？,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057525&idx=2&sn=2e35e9871141e45dd915865bfe8918c5&chksm=808a70fbb7fdf9ed044da0b5acf2315d87de7f0846a8c8996c3b09cf0907ecf4a1990097738c&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gVV3pdX5DRMPKCMn5MYZw3v7dn7oN7ohqibGL0lxAOKf9zesCzEzjkGerwibhUZAW2n9sByRrxibNKQ/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/jindingbaoZhuDong,否,2,否,中国,北京,7633,19,61,0,0
2022-05-06,每日钉一下（投顾组合和私募基金，应该怎么选？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057525&idx=3&sn=fdad92207edcd7ba22a158f82ad0aeae&chksm=808a70fbb7fdf9ed1ce302a57595bcf6ad14013a5894a35719be7539abbc8dead4580bc56f76&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gNlElzyBwic6pGGiaU6fSmTibUOZGhSSvdhsYwM5To7UzZd0iaKZBUDWicCaE6lgl6dHz3thQNDhScPibw/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,3,否,中国,北京,4561,19,46,13,0
2022-05-06,［5月6日］指数估值数据(利率上升周期，该如何投资？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057525&idx=1&sn=f737b89882e0600cc62cbb0fc79a861a&chksm=808a70fbb7fdf9ed35c959bfd6ad10a151943752ee6f13ea8b3e9182d448e3692731148323b0&scene=27#wechat_redirect,提供主要市场指数的近期估值，盈利收益率，市盈率，市净率，股息率,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jqf21KWrDgRslg5JsPolyibypNoaNtFqaWa42icLrSzsEShghr64E9nTMBtKJLE1lJRFStSwgKL30Q/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,94348,226,707,10,0
2022-05-05,5星级，定投还是一次性买入？,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057519&idx=2&sn=605dcd39e8c7b43333c738e8d24b2c81&chksm=808a70e1b7fdf9f79e795ae2d0227479bbec575fa0f01db8acb7ecb110af4e5d153a4c2217da&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/BnW6o5VpTOWxbgcbI2LwKHej0WYS4tc4J6ZPwOA0JPNgRrCMzTxHicfla6cZPibqDibOGPwQFnibKywqPejpv1Jveg/0?wx_fmt=jpeg&amp;random=0.6888621050849286,https://danjuanfunds.com/activity/warband-team/lsdTG,是,2,否,中国,北京,60941,144,474,5,0
2022-05-05,每日钉一下（私募基金，适合哪些朋友投资呢？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057519&idx=3&sn=6538a0947a0620f046c6c6bf1548921c&chksm=808a70e1b7fdf9f7f393c4ddad9df1e6838b43ab5ae0144ef000e0b5e37ff612fafa32f0b05d&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gNlElzyBwic6pGGiaU6fSmTibUOZGhSSvdhsYwM5To7UzZd0iaKZBUDWicCaE6lgl6dHz3thQNDhScPibw/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,3,否,中国,北京,4345,16,41,8,0
2022-05-05,［5月5日］指数估值数据(美股加息，对我们投资有什么影响？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057519&idx=1&sn=dc20e9606eda6df84bbf2ad2c51c243c&chksm=808a70e1b7fdf9f7bdddee36dda735a19037835598f4830c0e33d4691728cbe3cc3ce9ee14f8&scene=27#wechat_redirect,提供主要市场指数的近期估值，盈利收益率，市盈率，市净率，股息率,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0jqf21KWrDgRslg5JsPolyibypNoaNtFqaWa42icLrSzsEShghr64E9nTMBtKJLE1lJRFStSwgKL30Q/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,89697,223,690,12,0
2022-05-04,视频分享：基金规模，对收益有影响吗？,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057509&idx=2&sn=4a670eb3999d358d24a27e00598b64f9&chksm=808a70ebb7fdf9fd88fcceb5d4d92121b1d4bc5ff1e055fb62fac443974130f5c32b918ec085&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gVV3pdX5DRMPKCMn5MYZw3v7dn7oN7ohqibGL0lxAOKf9zesCzEzjkGerwibhUZAW2n9sByRrxibNKQ/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/jindingbaoZhuDong,否,2,否,中国,北京,6186,12,47,0,0
2022-05-04,每日钉一下（如何辨别私募基金是否正规呢？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057509&idx=3&sn=d5e4a8340639805fc72841eba4c415e8&chksm=808a70ebb7fdf9fdd0035095ba7fbb4cf5298243a2a57dab971f9f4a41882f0ececbca2af4b5&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gNlElzyBwic6pGGiaU6fSmTibUOZGhSSvdhsYwM5To7UzZd0iaKZBUDWicCaE6lgl6dHz3thQNDhScPibw/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,3,否,中国,北京,3493,16,49,11,0
2022-05-04,［5月4日］指数估值数据(假期里是涨是跌？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057509&idx=1&sn=99c5983ceb7be280b209dbec35992e84&chksm=808a70ebb7fdf9fdf98780153a575d39c79abbb37425062fd7e5b38b349c198eca1bc89400eb&scene=27#wechat_redirect,提供主要市场指数的近期估值，盈利收益率，市盈率，市净率，股息率,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0hxfM0NibkcjtpZxTACo8sVTytXDV5lZKqM43BQ9icqRSrhk1wfk3ceFzg4ia44SYhtHCeXhKPH3Xm0Q/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,86295,189,596,7,0
2022-05-03,视频分享：一分钟学会指数基金的四种形式,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057498&idx=2&sn=d090423ff950cce57f793de3aaf9796c&chksm=808a70d4b7fdf9c240727ef37ae6f7fabe3ff8e65390f3f483a2f0b7317a5e77d24dd9dc0a93&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gVV3pdX5DRMPKCMn5MYZw3v7dn7oN7ohqibGL0lxAOKf9zesCzEzjkGerwibhUZAW2n9sByRrxibNKQ/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/jindingbaoZhuDong,否,2,否,中国,北京,11091,24,88,0,0
2022-05-03,每日钉一下（私募基金套利的原理，是什么呢？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057498&idx=3&sn=2fb4be3e0d31b39e4811be2247e5c3e6&chksm=808a70d4b7fdf9c2c9805125d2fc8360647c5cbdd44b9950b02d83575f6293c987bc9afb3f14&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gNlElzyBwic6pGGiaU6fSmTibUOZGhSSvdhsYwM5To7UzZd0iaKZBUDWicCaE6lgl6dHz3thQNDhScPibw/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,3,否,中国,北京,4582,18,46,6,0
2022-05-03,精准抄底，能不能做到呢？,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057498&idx=1&sn=edde589a1e93b2a6ed1f126607ee5423&chksm=808a70d4b7fdf9c29698d8be2e5fe88cbd8a8405c94cf86f38fecc58d9d9b5807b4b27c9bffb&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/BnW6o5VpTOXZyia7eafiaBQoogb3Nq9BLWbem0k4oqxGccHuM55iabW0HRHMjCgFXLoMicqlTDicfkhVotWicicTqh9wA/0?wx_fmt=jpeg&amp;random=0.9550984096472837,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,69368,205,597,19,0
2022-05-02,视频分享：一分钟学会挑选主动基金的三个技巧,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057494&idx=2&sn=540b0bd4f2a128f0ab614b955299e8af&chksm=808a70d8b7fdf9ce28e8655c35374dfed460dcb69ce46f2908ee5a30dcbdd12d67ce718a1826&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gVV3pdX5DRMPKCMn5MYZw3v7dn7oN7ohqibGL0lxAOKf9zesCzEzjkGerwibhUZAW2n9sByRrxibNKQ/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/jindingbaoZhuDong,否,2,否,中国,北京,10556,24,83,0,0
2022-05-02,每日钉一下（私募FOF基金，有哪些增厚收益的技巧呢？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057494&idx=3&sn=477791ff54acb440858eee136d5c420f&chksm=808a70d8b7fdf9cebf05a6b191aca424cca20030964619561886e2cd0d3f67a2d3e57f3a7f83&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gNlElzyBwic6pGGiaU6fSmTibUOZGhSSvdhsYwM5To7UzZd0iaKZBUDWicCaE6lgl6dHz3thQNDhScPibw/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,3,否,中国,北京,4063,15,35,1,0
2022-05-02,个人养老金来了，如何帮我们做好养老规划？,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057494&idx=1&sn=eabb2294eb6b29d9ba810bb62acf028d&chksm=808a70d8b7fdf9ce1eb54771b81a33fa4ce4334498e328e572d1cfc1c8033c2d8ed5735385dc&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gXqZfLic6Bvr9Bu3PmbNS2alsggtFU6frcUXGhewwCjqwvKc3ic9Hc3Apia1NrV2DOP8EnYibCnY8mibQ/0?wx_fmt=jpeg,https://danjuanfunds.com/activity/warband-team/lsdTG,是,1,否,中国,北京,44240,121,389,11,0
2022-05-01,想买私募基金，从哪里买更方便呢？（免费课程福利）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057489&idx=2&sn=2902f7f15efd1429d8be93a30b7fe44e&chksm=808a70dfb7fdf9c94f974c272edf8f681b9de1080854d3dd0996d9fb4219e86c97d4ce3a1cbe&scene=27#wechat_redirect,,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0hxfM0NibkcjtpZxTACo8sVTnzScE8wnJSYdkEoejMnVwdjGTwb8rQicM74OhFJicMtZLAlatrCWy8AQ/0?wx_fmt=jpeg,https://appp29xznpd3302.h5.xiaoeknow.com/v1/course/column/p_62368b71e4b0f7cb7c742f52?type=3,是,2,否,中国,北京,10648,24,65,0,0
2022-05-01,每日钉一下（如何在市场涨跌中，成长为一名老司机？）,http://mp.weixin.qq.com/s?__biz=MzAwNzQ5ODk3Nw==&mid=2651057489&idx=3&sn=1d91dfd0b257d007865ee42cd31182c4&chksm=808a70dfb7fdf9c94ae5281fbdcff579049277dab9e19da0e261d20a439751fc311e158993f0&scene=27#wechat_redirect,每日钉一下，免费学课程,银行螺丝钉,http://mmbiz.qpic.cn/mmbiz_jpg/7Fr1q82yL0gNlElzyBwic6pGGiaU6fSmTibUOZGhSSvdhsYwM5To7UzZd0iaKZBUDWicCaE6lgl6dHz3thQNDhScPibw/0?wx_fmt=jpeg,https://wsq.h5.xeknow.com/s/2nB2lX,否,3,否,中国,北京,7144,30,75,1,0
