文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,原文链接,是否原创,文章位置,阅读数,在看数,点赞数,留言数
2021-09-30,国庆假期在家戒网,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489538&idx=1&sn=4825d0d611d96eeced8da6bd76198422&chksm=fafb6628cd8cef3e69c5ff463b50f015fbe9716afa454005ae64fd8b285d801b87c26403736e&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAGSG5d1pOmKiaEFA4qXCrZIa7Sfsm2Up8efz0csQvILqE3qrz5UhDVqEJfvv5cdWZRibYf1E1IPKbEg/0?wx_fmt=jpeg,,是,1,16792,54,352,19
2021-09-29,我在焦虑什么？,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489532&idx=1&sn=7a6b5fccbbf04d621f93e68d6049cf8a&chksm=fafb69d6cd8ce0c0b67404d8cbc794d709f533bf0c0bd043d5c89459346226141432ee4943b7&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAFVl7mQ1EJalsy4aoCiaG2VjE5Hwum0SwmmEKMjVaSeSIJYuA4VQicAtN6DjVG80DVAp3mFAcbGMgtA/0?wx_fmt=jpeg,,是,1,23554,50,278,16
2021-09-27,别着急，十年之约#9,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489527&idx=1&sn=766b0831e8b5f19e86407cf89fe5a3e5&chksm=fafb69ddcd8ce0cb1fa2ea734bf7785188b21d768a9a12b7495dd672f0c2062c7d6f697d5d75&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAFK0gtEau0s2MYxdibfe854s4AyFypemR7reicO61XNic55XibcQKbW8WpMlAIbFLyicPCY5LcNgPZMekA/0?wx_fmt=jpeg,,是,1,18525,25,126,9
2021-09-26,假期出行可能用得上的保障，9月保险最推荐,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489516&idx=1&sn=1c155047e5f36ca461dcc0e42b2c43be&chksm=fafb69c6cd8ce0d05953ab94b169b841ef82fc0709a145dcf64d277b0453ebdafbdfbefa1eff&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAEK4lKJmK19prUXtaeu6SjlYJraZ5ZDjdxW7sic9Z4k0u3xzL9kiah9r5xPAibOyLjdYuHvhB74rmbkg/0?wx_fmt=jpeg,,是,1,9130,8,30,7
2021-09-24,“终于体会到存钱的快乐了！”,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489504&idx=1&sn=96574bb7c28f20fe586d52ebfa9b2793&chksm=fafb69cacd8ce0dcee1a2cc314f2fc21d30e884438d2d87831c507e7fa1edb7b4ef357634c3c&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAFD9u7Mexkb90S2C6IKXd0PNxlcshXJoZ066Q0bdoSy7OANibCK7RmI2FoibxZK19IZbdmT7nk0W6eg/0?wx_fmt=jpeg,,是,1,26280,41,155,34
2021-09-23,这篇还是不起标题了，以防挨怼……,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489499&idx=1&sn=9af022397ccc526882c953ab0fc5cb20&chksm=fafb69f1cd8ce0e7c6f9604a260f31863f47bee85a162734428a3710f1fdb4ced88971db4efc&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAGoUuTZAfgeJaAzoLibYHtSzLpeO7icVRK04A4FpK4wXwEuYkMa3ntGXEibLzgUnnNZSWsnkNdT9v2bA/0?wx_fmt=jpeg,https://xueqiu.com/5660521415/198390871,是,1,22730,52,247,20
2021-09-22,“从收益30%到现在负数了……”,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489488&idx=1&sn=0fa8ace4e651582b1aabd9b4ddcc23f5&chksm=fafb69facd8ce0ec6921c4b0611a07649ebb07ce38fa3405600b02df42140fa2655127d6f647&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAFiaANlrkeuTG1JSgjEvGFYMzfyfnawhHVphTC1pfE82WfMOibB0NiaHJQ38R4B9IKf98jCJ4rkLvJMA/0?wx_fmt=jpeg,,是,1,33430,59,234,17
2021-09-17,前任……,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489478&idx=1&sn=18dd1c9a3428b04a2d18c0aadea670f1&chksm=fafb69eccd8ce0fa6ed644fc087e72bc829bee7e1a8dff757b7658fb97a3176f0d987f2e4770&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAHcqAvMqgmaTkJFiaUqK4Mm6qhxIYTI27tKfO8jVvFrJATqO3QEbgEMZDPPWC79JSuWRDoB8x8Gh5g/0?wx_fmt=jpeg,,是,1,25190,31,142,19
2021-09-16,今日份的小确幸,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489469&idx=1&sn=da785dca4f4b2fd68f9cf762b741c076&chksm=fafb6997cd8ce0818e552d6ec9a980df69964eae6888de22de90897d9e57d16fee5e3cc05517&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAFxXAN6mljzUANb2QvtHOS4JM6wxZrica4gicocQnlsIG5BgtvaH2JRdiaQBejstyeKNQuhZZ155AsjA/0?wx_fmt=jpeg,,是,1,23105,40,207,7
2021-09-15,决定辞职,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489455&idx=1&sn=34db1e27684b482c9ffa844f9fd82f74&chksm=fafb6985cd8ce0936c22e966cbe2e224038f8403e72ed5e9aaab6baef24d4ad45d2e7a577c6a&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAFdxFsvKXTRWhIu1NzQfIMTSnKRjicNWx5tjKw0hEQAc6jltfErG3Mib046p273MdxSxtUKjwOSJicRA/0?wx_fmt=jpeg,,是,1,48508,113,485,23
2021-09-14,这个缺点我得如实记录,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489447&idx=1&sn=763115532cefe70e905f12841e7ab8e2&chksm=fafb698dcd8ce09bb67280fac80e034165a3aaf5e29471ecc6b018aa7964f014938a3c1d1b74&scene=27#wechat_redirect,当我们获取基金经理和主理人带来的回报的同时，也必须同等接纳他们可能犯下的“错误”。,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAFA28bXBwA8ml9p4Zb23fZd8K1Im5ib5ibk2CG1CoaGtN6jquLJoXaXAcjxBTj2jGfa9baV2vJO9BqQ/0?wx_fmt=jpeg,,是,1,19568,28,138,12
2021-09-13,变了……,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489440&idx=1&sn=661d6e43aeb0661f507024fe0c871740&chksm=fafb698acd8ce09c46a8692db69244d0ff0e7f26ba4f36ecede1ff1441d8acf63fded25bfcc3&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAEiaQE9RP3LJnfSQAibDIjC36WGSibia26BGgCeqXo8tmGd8WrlGCbTe70qibnDHQEia766zwCK8rCoALAA/0?wx_fmt=jpeg,,是,1,28178,24,135,14
2021-09-10,周末啦，推荐本好书,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489424&idx=1&sn=88c79942b5af47409cbdb5134f581497&chksm=fafb69bacd8ce0ace5a3d085bf8ea8ab7a8503eb3c1864ffbe254976c6be5e81d6ee2a1776f1&scene=27#wechat_redirect,如果以后要参加答辩、申请加薪或者谈判的时候，时间上最好选饭点以后的～,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAEXupaQruibFvNKezRROl4O92LRAIjHMH1aL01JYpRwCD5kicxME4ZJN9JLNvHgBCTZibQUicf9IVianyQ/0?wx_fmt=jpeg,https://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&amp;mid=2247489423&amp;idx=1&amp;sn=6299b378e3c940a0a8ec95c90492f740&amp;chksm=fafb69a5cd8ce0b3a0f0745cabd87eb082205777d8a4470db1248b407c4afb8452fb39178d9c&amp;token=1923239314&amp;lang=zh_CN#rd,是,1,21153,37,182,14
2021-09-09,买一点,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489410&idx=1&sn=4957236c097667ae0d2bdd816ad7de59&chksm=fafb69a8cd8ce0be5b4d687d75d603eddc8790404d1331e209578248141717ce751ff8e02d4e&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAGEHkC3efATpYxWIN0lCTH9mbrkHHd4s1DvwNW53eAcDBeJjUY9C4ZqoU6OwvH6KBX09onGE6xBIA/0?wx_fmt=jpeg,,是,1,27655,21,110,12
2021-09-08,作客一期播客～,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489401&idx=1&sn=a613497a5d6fdc3325d0424b9a78063e&chksm=fafb6953cd8ce045481121812b61b04f62dfe09a07b785991fc4cdd679bc9af13665d4c0ce62&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAGfBibtWO6tOVxy7f0ajy0loApuZGvH6CY3y9T6DsYS7hdabQHtd0dd1S8vfyXgadycGdsu7vMUzicw/0?wx_fmt=jpeg,https://www.xiaoyuzhoufm.com/episode/6136b83861a8d8b3ba9c5df1?s=eyJ1IjogIjVlOTE1MDE3YTBlYjU3NjBjZWM0ZWQzMyJ9,是,1,13713,29,128,14
2021-09-07,新学一招,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489389&idx=1&sn=2bcf1847e223e146225d6aad2a54941e&chksm=fafb6947cd8ce051605cbee5ecc273f0de813da478a73258d7d27b107f86a997bbe5f5ea4773&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAHDIAXIic69zhTB3kQuE6P2tdnmBDAibmbYLjniaib4ictnbpA3ib2RdLI9NiaoLTtVBZHVc47CBzhWjDE3w/0?wx_fmt=jpeg,https://medium.com/accelerated-intelligence/thomas-edison-salvador-dali-and-a-navy-seal-all-follow-the-20-rule-427eb55c9b3c,是,1,20263,34,162,21
2021-09-06,这也太乐观了吧……，财务自由实证#30,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489372&idx=1&sn=2118934ef05d930f50d2510ff6642cb1&chksm=fafb6976cd8ce06042f2bb8d1ed950a95262d11451fe116440e1ff84ca49c6fdae8a5d664a6d&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAEiaibzMjP6NE3icrgfcquiawVv8vzL7aAGKmmRiaFtQicLJMpiajrjo7hn0ia9bXM9Wv1aKibab8yeNOEQG2A/0?wx_fmt=jpeg,,是,1,25081,37,195,9
2021-09-03,几个改善睡眠的经验,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489361&idx=1&sn=2a887854ac810072285b7730fa6b6e04&chksm=fafb697bcd8ce06d84b1f631edfb7f443b37ccfb8468bbd7af4a116ed36db4de40ad1d14bb21&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAGwATltER3E5ZWp9QTOFiaqQwJ2rn5u7Cm3dfWqpfyYYliaIhKNptyeibamdMfuEyrgl1xVKgGibreeLw/0?wx_fmt=jpeg,,是,1,22555,39,155,25
2021-09-01,德国一线生活账单,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489338&idx=1&sn=6490946d817b27fefa083f74a13026aa&chksm=fafb6910cd8ce006a1edf013a3006d0321ab16bbbf15d451b35c4687b55f4b2092886dc79bfa&scene=27#wechat_redirect,我们家的省钱思路,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAEhic3uEGuEwLBaIdj74BiczHfeeRs8GfG96VicLJw2skJ7LsSqbdjXyiaXeyLRac91ceJWNEvhhBImYQ/0?wx_fmt=jpeg,,是,1,21651,31,175,22
2021-08-31,蚊子肉也是肉,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489330&idx=1&sn=cef143db1d0cea414cfcc71828bedf30&chksm=fafb6918cd8ce00e255a43c8c75c4eec4203b74a165145464373bf508ef92e2dfda3556365b1&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAGTrOdCm4D9MnjIRXTrbgIYa6UoVWZl8PUP7BhicL8qVXKKYQsYbOhNoNvbte52SsPEic187xE1m6icg/0?wx_fmt=jpeg,,是,1,22206,33,200,7
2021-08-26,有点开心～，8月保险最推荐,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489290&idx=1&sn=8cbec031d08002787f08ed5b2b73b206&chksm=fafb6920cd8ce036afc57a3a9545b0fbee77d724c6e492d724b73da126a8d5f2ea3c5db0b973&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAFVw4J5iaK17f92MW8oyka0vh07uJ7pkOF5xUeBqjADo4oYrrcJF2pxFjQqlvOAiaKTaIVVJXn7E7fA/0?wx_fmt=jpeg,,是,1,14501,17,46,6
2021-08-25,差点被坑3万多……,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489279&idx=1&sn=5e4ae04de9e904359b3f32b892afb2e4&chksm=fafb68d5cd8ce1c38f9bdeeb5480cd60532980443f20dac2c24c306e735775826c7b006e10a0&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAFXBwfuSNicq7zHVEFFQzyd2qZolBC9YANa1Evx66ROBYFCetRblcSYp2QDZ2vtbOXbuKico8xjvELw/0?wx_fmt=jpeg,,是,1,25378,36,205,14
2021-08-20,给爸妈做了个体检清单,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489229&idx=1&sn=a4a828aa141b80c53a83ae50475adaca&chksm=fafb68e7cd8ce1f14039919265fc43a2eac6294fd3e247d6c585a039e0975b28d1a596cf766f&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAEA17k5JE9Uswia9BtZGqtkn8tVDc8e6gPic6t15W1grSGlevApQDIITTw0e2Mhl8f4gCzfrTfWT9TA/0?wx_fmt=jpeg,,是,1,16711,53,227,25
2021-08-19,家里怎么管钱,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489219&idx=1&sn=4a365bc267939149d473ef22248aeba1&chksm=fafb68e9cd8ce1ff4fe7a276abe2433d1706679e6c966ea6bc6026706029679b2c873e7ec8ef&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAFoyvIibufTxaHRnFvdibGNKrQoZiahfooVS4fosn5fdlfCpLA725pQVfj3fciaENO3IQD8otOwRU4EwQ/0?wx_fmt=jpeg,,是,1,22393,64,265,19
2021-08-18,有点酷,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489208&idx=1&sn=db818a9099c303d0ca9dc294faadd7a5&chksm=fafb6892cd8ce1840142725bd2071717b454a4d5e999c4091846e7c0ed94d0ff91e7e3078b04&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAEp0DeHvR6HDOV6as7EsuqQcbBbUd7clLsNAPfJMGgFoKIUyvErOzVellibKlnA9YDOgHGQDiaHtWZA/0?wx_fmt=jpeg,,是,1,19287,45,202,10
2021-08-17,不是一个“快乐凭空产生”的思路了，是一筐～,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489194&idx=1&sn=5f845315fec1cb3ff83c6c92abff40dc&chksm=fafb6880cd8ce1962a270360ec30413f3dc04caaf0ff6e2431a1434c1f8fd47f85e5137e6dbd&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAEbLhNGSnOdd8hgzocIeFGmBMZNlG9EN69oqDia9oib1ia4AmWeIQTHRvWHicJk3OuCNibicOicses606XNA/0?wx_fmt=jpeg,,是,1,12638,27,126,14
2021-08-16,这趟花了多少钱,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489185&idx=1&sn=79d5de477caff60d460d29b96e6a9edc&chksm=fafb688bcd8ce19d715ce9d9a242fcdfd2566d89b74f17e868e51c8e3a3f1d3fbbf98e443201&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAH17JKCpgkcdzEeWXFSvbRkvsicOOBZkQ0IQUHObOmQeVU9891gQpIyYl04DuKv5VC1MKcggpmAEtA/0?wx_fmt=jpeg,,是,1,19734,32,180,8
2021-08-13,差点走丢了……,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489175&idx=1&sn=b429a29fc4421206c9139889aa3c48e1&chksm=fafb68bdcd8ce1ab6326baf1a4f8d81a06f54d09851c4ab09b015b4561e0c792a93868ffb889&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAFRhDHGaN0ficprFw3tmkFQ6uHNevnwS4HBEVjJzxiaDg68lq1stzcyatdpp5Lsdx91bJfyWTdsUicug/0?wx_fmt=jpeg,,是,1,17902,41,168,18
2021-08-09,战略性花点冤枉钱,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489158&idx=1&sn=3fa86a97560efb7784b7563d9cfdf107&chksm=fafb68accd8ce1ba8c27185fd3e303e15ef91530778306f6f8e174ead8a34d544ca720bab0c4&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAGzZIV2ZO0YjWGozkOR24mfRH35QibQkXic9IcskWIbqtB8No14YrgfoO7pecyPeQRZhPTicwYJJia5Pw/0?wx_fmt=jpeg,,是,1,20241,31,220,20
2021-08-08,在新手村被虐……,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489144&idx=1&sn=31c5eab4f4e44fbd626b09ad79308096&chksm=fafb6852cd8ce144aa0149d46a985bdf49751cc3dc4da4f8b0b71e80cc6cf2b700b8305b7179&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAH9S4iamHqX4z16so335jPq3aibvLM0dYQKB6bsYAwvTXcTVicHNicyBqEdz7K5eLtic33juczRtVfibTlg/0?wx_fmt=jpeg,,是,1,19421,40,196,14
2021-08-07,今天划个水,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489142&idx=1&sn=9a2f41a9a6e07136a079193efe08d155&chksm=fafb685ccd8ce14a646714397cfb91e0bd37b323514aa4b656ff8369c208166ecab7eace983a&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAG39VBywWbnib6DNiapn4JxWkMuJv1ia5A64uP5Nqtr7BIIVtOiayqbId6enabznwt3ALBhrufrhP0ibOQ/0?wx_fmt=jpeg,,是,1,15307,45,275,21
2021-08-05,新的旅程，财务自由实证#29,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489120&idx=1&sn=e5c5bf6d51914c212c228bc6f42346dc&chksm=fafb684acd8ce15c27cd508a67d57573f4acbeced75f805ef271b4efcf42cf54b363e5f93fcf&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAGKrSYXqwaQOAiaA77VfYWHExu69kAce04uP04Yp5kfYAzfMRSZHf09ia9wVurZS49lNrxy1JM4EVfA/0?wx_fmt=jpeg,,是,1,23491,62,395,17
2021-08-04,开挂的人生,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489110&idx=1&sn=bee043aefe7b2d4ea6a6e58f647b29d0&chksm=fafb687ccd8ce16a3fed34c2bf2d92ec46d436796e0677d3951b126a295988a49846f29910b4&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAHzyD3tmhjDibia8NIVEMYWonsOCR8MhBASL1H9FDwVPkcX3zBySHaAzre0Xf0PVdayP8iaguoFIk5ibg/0?wx_fmt=jpeg,,是,1,26139,64,223,8
2021-08-03,为了更好跟大伙推荐这本书，我已经悄咪咪铺垫了12篇文章,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489102&idx=1&sn=7ce6d83f7297e6ef23fb24764d8d517a&chksm=fafb6864cd8ce1722135624868b6af0bfbb0bf778e7a0335a08a3e891c9874cbaa606c9f6447&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAEkWVjcyzUNFNAZzGuJTfbZyKDEVWssUYN7nibPyersvfReSiaia2MFKiaQGJ1snt8JicfIFLWicPv7bQBg/0?wx_fmt=jpeg,,是,1,21890,45,189,9
2021-08-02,三个兼顾财务自由的买房思路,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489091&idx=1&sn=92f3dca494c7881d4b6a8fa1d87ca224&chksm=fafb6869cd8ce17f4fc05bffb154551fb296e2a49f5860c08529192bd565d9601fb61845d940&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAHIu74wBAsNOhlnhib3f4qGDF8zJhvLsUO3CxMNqL55sXiasS8Pse154BhlS5jvL6ORzj2cffezWHjA/0?wx_fmt=jpeg,,是,1,29522,69,243,18
2021-07-31,老妈在我初中时写的日记,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489086&idx=1&sn=b9092df6ce29c36ca52aae51016a1711&chksm=fafb6814cd8ce10234ca34e58bc9133ec26a2821606a0f4a9ea91a45aaad0f02d3f7459b21a3&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAE40VzWKnFzT8gHEf3y9128LpzOlu32bPlKBvK5Ddcuognz1AIicRmhwgI5rkicMwJCI70VpTqyjdiag/0?wx_fmt=jpeg,,是,1,16613,65,306,10
2021-07-30,1000万的房产，500万房贷，还能财务自由吗？,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489079&idx=1&sn=80231fe217a0f0216049afa7d6b503f9&chksm=fafb681dcd8ce10bdea42b5b541fe7a12e5fb2eadb7568669416cf8762157b6e0a54e4556a58&scene=27#wechat_redirect,主动选择比“应该”的生活水平低一档,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAGsjFshicKMGiaUjac4qyRxwwe6ib2cQicDFkpfMWxT2auao8E3BjbsV3jlCR8DDWPEjOwnf9liajyJjNA/0?wx_fmt=jpeg,,是,1,21528,72,280,12
2021-07-29,给身体原因不容易投保的伙伴们写了一些建议，7月保险最推荐,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489074&idx=1&sn=4a4ea1c6490d89828694ebf1f023c8b5&chksm=fafb6818cd8ce10ee61a1e1f0cf85e43fd3d9901ad4077c60595f6f0b441e43f744f8741d530&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAFWVERiaWhuibtMXNyrgKWBeY430IYqXIcbzvtBqDSXNtPvVrqiagtWia4M9r2KDp9LhptBc9QUEaDhIw/0?wx_fmt=jpeg,,是,1,10398,18,61,5
2021-07-28,“别急着抄底，你家没矿”,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489067&idx=1&sn=d0cb6fd37f45f0f7765c7ca9e0f416e8&chksm=fafb6801cd8ce11743d1585f4833b1fa159cd140e7cdeae206d91f3926da0b07d5fde90e09b0&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAGiccyCEp8NWGpq1g8Su6z26UsibdjZvbqWc5vgicqwAYic1cZhIZon0bV7PwRK1qoYdeIibc6oGQK7B7A/0?wx_fmt=jpeg,,是,1,36117,83,288,14
2021-07-27,十年之约#7，大跌之后，继续安心持有,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489056&idx=1&sn=51157a511a403aaacb7be0282c1b32b2&chksm=fafb680acd8ce11cdf839a7a4f723a6ff90ca98da744406ea495d17a2889ec8430edcc0e48ca&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAGibXicj3Fs9icC5QpexIV1cjl6UF7bGhmFR7qdA7czd0cY86A0VXdb4wdSOVglwFDgJ0g5CcmD6PanA/0?wx_fmt=jpeg,,是,1,28918,33,147,8
2021-07-26,我被有理有据地驳倒了～，实验不过双休日后的第7周,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489045&idx=1&sn=bf91abc69791ef8b27ea8bf07a012758&chksm=fafb683fcd8ce12968b74acaac7b2dcc4ac131a515363c9defc3e3cfd5d4f10723cf8d5e5c96&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAEuiaaCS4HEG3gcJjIFzxQHHrldhHRCNTxHVG6UNMNncTIGGloacia6iboWBjuJeCXZdg68VFLGY3sfA/0?wx_fmt=jpeg,,是,1,15729,37,158,12
2021-07-24,用了5年的记账App，最近换了新版本,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489033&idx=1&sn=9c714b5a9c5be39d8305f9454d555424&chksm=fafb6823cd8ce135016814a84b3828b8760a31480818a655f0b5755e3d6c2d60a2ff5373be52&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAEm0OUjbErXWG1dT5ye8sInrMC7GibPqYL6B0CIH6ZPZDK7KKpVjJ4RUcmNQtpCb9RYeISrjotUpZA/0?wx_fmt=jpeg,,是,1,30574,20,73,14
2021-07-23,讲个好玩的事儿，我们有望实现蔬菜瓜果自由了,http://mp.weixin.qq.com/s?__biz=MzUzNjE3NzQ3Nw==&mid=2247489023&idx=1&sn=854f5908ce0d70c4a4ad07448fe61f6d&chksm=fafb6bd5cd8ce2c3c362dcb3e645572c38d218a22fd09c9f9a91cce7c61a9a692215b0634822&scene=27#wechat_redirect,,也谈钱,http://mmbiz.qpic.cn/mmbiz_jpg/xd1hVMKQsAG9NKXrIWiarQuG8he4EhdnAdPJVcvbLqQicZxsEVicXD5yic0CLNOdh07bdAtGlicqxgQnHyyDJox1flw/0?wx_fmt=jpeg,,是,1,20654,37,243,19
